,cfc,state,county,0-17,18-25,26-34,35-44,45-54,55-64,65+,age_unknown,no_aptc,yes_aptc,no_csr,yes_csr,american_alaska_native,asian,black,latino,hawaiian_native_pacific_islander,multiracial,white,ethnicity_unknown,fpl_<_100,fpl_<_151,fpl_<_201,fpl_<_251,fpl_<_301,fpl_<_401,fpl_>_400,fpl_unknown,platinum,gold,silver,bronze,catastrophic,new,active_renew,auto_renew,tps,Year
72,13017,GA,Ben Hill County,0.0,0.1243,0.1124,0.1677,0.2387,0.3333,0.0,0.0,0.0533,0.9467,0.3866,0.6134,0.0,0.0493,0.1637,0.0,0.0,0.0,0.3018,0.4556,0.0,0.5286,0.2268,0.1026,0.0592,0.0454,0.0,0.0,0.0,0.0,0.67,0.31,0.0,0.6312,0.1657,0.2032,507.0,2015
73,13019,GA,Berrien County,0.0,0.0868,0.1508,0.1839,0.2707,0.2727,0.0,0.0,0.0806,0.9194,0.3719,0.6281,0.0,0.0,0.0372,0.0,0.0,0.0,0.531,0.3988,0.0289,0.4917,0.2603,0.0806,0.0537,0.0496,0.0,0.0,0.03,0.0,0.7,0.24,0.0,0.626,0.155,0.219,484.0,2015
74,13021,GA,Bibb County,0.048,0.1355,0.177,0.1797,0.2258,0.2263,0.0076,0.0,0.0978,0.9022,0.309,0.691,0.0,0.0723,0.3206,0.0075,0.0,0.0053,0.1968,0.3964,0.0361,0.5744,0.1769,0.0775,0.0453,0.0415,0.0046,0.0437,0.02,0.03,0.76,0.17,0.02,0.583,0.1756,0.2414,6972.0,2015
75,13023,GA,Bleckley County,0.0,0.152,0.1493,0.1867,0.216,0.2587,0.0,0.0,0.1013,0.8987,0.2827,0.7173,0.0,0.0587,0.1573,0.0,0.0,0.0,0.3547,0.424,0.048,0.5653,0.1947,0.0693,0.048,0.04,0.0,0.0347,0.0,0.03,0.79,0.16,0.0,0.568,0.136,0.296,375.0,2015
76,13025,GA,Brantley County,0.0589,0.0918,0.1479,0.1753,0.2479,0.2781,0.0,0.0,0.0479,0.9521,0.4164,0.5836,0.0,0.0,0.0205,0.0,0.0,0.0,0.5644,0.3986,0.0,0.4178,0.2315,0.1247,0.0822,0.1055,0.0,0.0205,0.1,0.0,0.69,0.16,0.0,0.5123,0.2932,0.1945,730.0,2015
77,13027,GA,Brooks County,0.0,0.0773,0.1617,0.1617,0.2882,0.29,0.0,0.0,0.0633,0.9367,0.3656,0.6344,0.0,0.0281,0.1986,0.0193,0.0,0.0,0.2935,0.4552,0.0,0.5132,0.2425,0.1072,0.0439,0.0334,0.0,0.0281,0.02,0.0,0.67,0.28,0.0,0.6995,0.1459,0.1547,569.0,2015
78,13029,GA,Bryan County,0.0,0.1181,0.1715,0.193,0.213,0.1966,0.0,0.0,0.1191,0.8809,0.3927,0.6073,0.0,0.0672,0.0678,0.0139,0.0,0.0,0.4733,0.3676,0.0257,0.4086,0.2305,0.1073,0.0862,0.0652,0.0159,0.0606,0.1,0.07,0.72,0.1,0.01,0.499,0.212,0.289,1948.0,2015
79,13031,GA,Bulloch County,0.0764,0.147,0.2012,0.1742,0.209,0.1892,0.0029,0.0,0.0919,0.9081,0.3485,0.6515,0.0,0.0289,0.144,0.0091,0.0,0.0056,0.4364,0.3749,0.0289,0.4484,0.2157,0.0999,0.0871,0.0738,0.0051,0.0412,0.09,0.06,0.75,0.08,0.02,0.5069,0.2552,0.2378,3742.0,2015
80,13033,GA,Burke County,0.0,0.1578,0.1555,0.1711,0.2492,0.225,0.0,0.0,0.0695,0.9305,0.2344,0.7656,0.0,0.0086,0.3836,0.0188,0.0,0.0,0.232,0.3508,0.0,0.568,0.2055,0.0867,0.0438,0.0312,0.0,0.032,0.03,0.04,0.83,0.09,0.02,0.5086,0.1492,0.3422,1280.0,2015
81,13035,GA,Butts County,0.0,0.0971,0.1441,0.1752,0.2382,0.2973,0.0,0.0,0.0681,0.9319,0.2863,0.7137,0.0,0.016,0.1512,0.011,0.0,0.0,0.4134,0.4064,0.0,0.4815,0.2482,0.0821,0.0811,0.042,0.0,0.039,0.0,0.04,0.81,0.12,0.0,0.5145,0.1932,0.2923,999.0,2015
82,13039,GA,Camden County,0.0,0.126,0.1885,0.1777,0.2031,0.2417,0.0,0.0,0.0823,0.9177,0.3531,0.6469,0.0,0.0437,0.1457,0.0193,0.0,0.0113,0.4325,0.3432,0.0334,0.4528,0.2196,0.1048,0.0733,0.0696,0.0113,0.0353,0.11,0.05,0.73,0.1,0.02,0.5336,0.2492,0.2172,2127.0,2015
83,13043,GA,Candler County,0.0,0.1327,0.1498,0.2221,0.2444,0.1721,0.0,0.0,0.0683,0.9317,0.2641,0.7359,0.0,0.021,0.1117,0.0,0.0,0.0,0.5913,0.2562,0.0,0.5217,0.226,0.1038,0.0526,0.042,0.0,0.0263,0.07,0.0,0.8,0.09,0.0,0.4954,0.2405,0.2641,761.0,2015
84,13045,GA,Carroll County,0.0758,0.144,0.1745,0.1903,0.2077,0.205,0.0027,0.0,0.0833,0.9167,0.3236,0.6764,0.0,0.0303,0.1152,0.0161,0.0,0.0,0.446,0.384,0.0293,0.4493,0.2185,0.1106,0.0854,0.0624,0.0058,0.0387,0.05,0.08,0.78,0.08,0.01,0.5716,0.1954,0.2329,5834.0,2015
85,13047,GA,Catoosa County,0.0,0.1149,0.1498,0.1792,0.2219,0.2694,0.0,0.0,0.0915,0.9085,0.3765,0.6235,0.0,0.0574,0.0125,0.0104,0.0,0.0,0.5864,0.326,0.0281,0.421,0.2362,0.1213,0.0799,0.0617,0.0121,0.0397,0.01,0.07,0.73,0.18,0.01,0.538,0.2073,0.2547,2316.0,2015
86,13049,GA,Charlton County,0.0,0.1396,0.1299,0.1364,0.2597,0.3019,0.0,0.0,0.0779,0.9221,0.3766,0.6234,0.0,0.0,0.1201,0.0,0.0,0.0,0.3571,0.4773,0.0,0.4935,0.2208,0.0844,0.0779,0.0455,0.0,0.039,0.0,0.0,0.67,0.28,0.0,0.6851,0.1169,0.1981,308.0,2015
87,13051,GA,Chatham County,0.059,0.1292,0.2211,0.1859,0.1999,0.2009,0.0039,0.0,0.1272,0.8728,0.3511,0.6489,0.001,0.0505,0.2448,0.0167,0.0006,0.0083,0.2893,0.3889,0.0387,0.4837,0.207,0.0977,0.062,0.0465,0.012,0.0525,0.07,0.06,0.73,0.12,0.02,0.5075,0.2001,0.2924,19272.0,2015
88,13055,GA,Chattooga County,0.0,0.092,0.1517,0.1673,0.2413,0.2748,0.0,0.0,0.0562,0.9438,0.313,0.687,0.0,0.0394,0.0215,0.0,0.0,0.0,0.5723,0.356,0.0,0.4791,0.2222,0.1075,0.0836,0.0621,0.0,0.0239,0.0,0.05,0.78,0.15,0.0,0.5568,0.129,0.3142,837.0,2015
89,13057,GA,Cherokee County,0.1071,0.1166,0.1584,0.1885,0.2184,0.2072,0.0038,0.0,0.1266,0.8734,0.4084,0.5916,0.0,0.0423,0.0502,0.0377,0.0,0.0116,0.5197,0.3365,0.0256,0.3611,0.2271,0.1233,0.104,0.0832,0.0193,0.0563,0.06,0.07,0.71,0.15,0.01,0.5458,0.2401,0.2141,12251.0,2015
90,13059,GA,Clarke County,0.0382,0.1393,0.293,0.1955,0.1616,0.1694,0.003,0.0,0.1864,0.8136,0.3833,0.6167,0.0,0.038,0.1564,0.0214,0.0,0.0143,0.4701,0.298,0.0608,0.4755,0.1974,0.0879,0.0546,0.0476,0.0187,0.0576,0.02,0.04,0.71,0.2,0.03,0.5156,0.199,0.2855,4393.0,2015
91,13063,GA,Clayton County,0.0402,0.1562,0.1989,0.2067,0.2202,0.1728,0.0,0.0,0.0756,0.9244,0.2284,0.7716,0.0,0.1278,0.4132,0.0298,0.0,0.0071,0.0449,0.3761,0.0372,0.6401,0.1839,0.0586,0.0265,0.0182,0.0043,0.0313,0.01,0.02,0.82,0.14,0.01,0.4992,0.1841,0.3167,22093.0,2015
92,13065,GA,Clinch County,0.0671,0.1159,0.189,0.1829,0.2134,0.2317,0.0,0.0,0.1037,0.8963,0.4207,0.5793,0.0,0.0,0.1463,0.0,0.0,0.0,0.3354,0.4817,0.0,0.5793,0.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.33,0.0,0.7134,0.0915,0.1951,164.0,2015
93,13067,GA,Cobb County,0.0755,0.136,0.188,0.1876,0.2175,0.1892,0.0061,0.0,0.1262,0.8738,0.3464,0.6536,0.0011,0.0814,0.2062,0.0369,0.0006,0.0113,0.2947,0.3679,0.038,0.4556,0.2048,0.1023,0.0702,0.0564,0.0173,0.0555,0.04,0.05,0.75,0.14,0.02,0.5669,0.2355,0.1977,44216.0,2015
94,13069,GA,Coffee County,0.0,0.1289,0.1273,0.1913,0.266,0.2332,0.0,0.0,0.0731,0.9269,0.3218,0.6782,0.0,0.0353,0.1117,0.0673,0.0,0.0,0.344,0.4368,0.0,0.5205,0.22,0.0805,0.0624,0.0476,0.0,0.0435,0.0,0.04,0.74,0.21,0.0,0.6913,0.1379,0.1708,1218.0,2015
95,13071,GA,Colquitt County,0.0257,0.1339,0.2065,0.1986,0.2168,0.2123,0.0062,0.0,0.0352,0.9648,0.539,0.461,0.0,0.0348,0.0912,0.0303,0.0,0.0,0.2342,0.6082,0.0162,0.6973,0.1256,0.0638,0.0431,0.0332,0.005,0.0158,0.01,0.01,0.5,0.47,0.01,0.7915,0.0908,0.1177,2412.0,2015
96,13073,GA,Columbia County,0.0958,0.1275,0.1951,0.1849,0.1984,0.1946,0.0037,0.0,0.1033,0.8967,0.3472,0.6528,0.0,0.1105,0.0974,0.0205,0.0,0.0095,0.4144,0.3454,0.0268,0.4154,0.223,0.1051,0.0896,0.0732,0.0158,0.0511,0.06,0.07,0.76,0.1,0.01,0.5014,0.2165,0.2821,5700.0,2015
97,13075,GA,Cook County,0.0,0.1007,0.1385,0.2176,0.2572,0.2536,0.0,0.0,0.0522,0.9478,0.3543,0.6457,0.0,0.0,0.1691,0.0,0.0,0.0,0.3471,0.4532,0.0,0.509,0.2338,0.1097,0.0576,0.0396,0.0,0.0252,0.0,0.02,0.7,0.26,0.0,0.6511,0.1115,0.2374,556.0,2015
98,13077,GA,Coweta County,0.0822,0.1203,0.1941,0.1842,0.1997,0.2157,0.0038,0.0,0.1018,0.8982,0.3352,0.6648,0.0,0.0459,0.1339,0.0234,0.0,0.0069,0.4322,0.3548,0.0281,0.4337,0.225,0.1081,0.0825,0.0602,0.0122,0.0502,0.05,0.05,0.77,0.11,0.01,0.5347,0.2164,0.2489,6059.0,2015
99,13079,GA,Crawford County,0.0,0.1219,0.1336,0.1686,0.2604,0.2654,0.0,0.0,0.0518,0.9482,0.3255,0.6745,0.0,0.0,0.1202,0.0184,0.0,0.0,0.4524,0.4023,0.0,0.5042,0.192,0.1002,0.0735,0.0534,0.0,0.0434,0.0,0.04,0.75,0.21,0.0,0.6027,0.1686,0.2287,599.0,2015
100,13081,GA,Crisp County,0.0,0.1055,0.161,0.1937,0.2405,0.2807,0.0,0.0,0.049,0.951,0.284,0.716,0.0,0.0413,0.2807,0.0,0.0,0.0,0.2873,0.3852,0.025,0.5865,0.1763,0.1077,0.0424,0.0435,0.0,0.0185,0.03,0.0,0.75,0.2,0.0,0.6997,0.1273,0.173,919.0,2015
101,13083,GA,Dade County,0.0593,0.0842,0.1326,0.1357,0.2356,0.3526,0.0,0.0,0.1076,0.8924,0.4431,0.5569,0.0,0.0,0.0,0.0,0.0,0.0,0.5819,0.3869,0.0,0.4197,0.209,0.1248,0.0967,0.0624,0.0,0.053,0.0,0.08,0.67,0.23,0.0,0.5538,0.1841,0.2621,641.0,2015
102,13085,GA,Dawson County,0.0,0.1177,0.1456,0.1687,0.2228,0.2657,0.0,0.0,0.0979,0.9021,0.4089,0.5911,0.0,0.0223,0.0,0.0167,0.0,0.0088,0.6189,0.3286,0.0294,0.3771,0.2053,0.1185,0.1193,0.0915,0.0151,0.0438,0.05,0.09,0.71,0.14,0.02,0.607,0.2251,0.1679,1257.0,2015
103,13087,GA,Decatur County,0.0,0.1375,0.1567,0.212,0.2312,0.2212,0.0,0.0,0.0568,0.9432,0.4324,0.5676,0.0,0.0346,0.245,0.0261,0.0,0.0,0.3187,0.3717,0.0215,0.5768,0.202,0.0783,0.053,0.0568,0.0,0.0,0.0,0.01,0.62,0.35,0.0,0.5338,0.1628,0.3034,1302.0,2015
104,13089,GA,DeKalb County,0.0466,0.1305,0.2174,0.2071,0.2069,0.1851,0.0,0.0,0.1221,0.8779,0.3129,0.6871,0.0006,0.0807,0.3633,0.0192,0.0004,0.0092,0.1613,0.3653,0.0376,0.554,0.1808,0.0762,0.0462,0.0383,0.0152,0.0516,0.03,0.03,0.76,0.15,0.02,0.5525,0.2272,0.2202,51516.0,2015
105,13091,GA,Dodge County,0.0,0.1166,0.1495,0.1674,0.2455,0.2798,0.0,0.0,0.0809,0.9191,0.2455,0.7545,0.0,0.0453,0.1811,0.0,0.0,0.0,0.3663,0.3951,0.0,0.6091,0.1879,0.07,0.037,0.0247,0.0,0.0412,0.0,0.0,0.82,0.15,0.02,0.5789,0.1344,0.2867,729.0,2015
106,13093,GA,Dooly County,0.0,0.109,0.1335,0.1362,0.2616,0.327,0.0,0.0,0.0627,0.9373,0.3188,0.6812,0.0,0.0926,0.2207,0.0,0.0,0.0,0.2262,0.4332,0.0,0.6022,0.1798,0.0763,0.0599,0.0327,0.0,0.0,0.0,0.0,0.74,0.22,0.0,0.6594,0.1008,0.2398,367.0,2015
107,13095,GA,Dougherty County,0.0324,0.1211,0.1618,0.1861,0.2261,0.2691,0.0035,0.0,0.0772,0.9228,0.3373,0.6627,0.0,0.0298,0.3392,0.0,0.0,0.0058,0.1419,0.4779,0.0356,0.5586,0.1986,0.0881,0.0423,0.0378,0.007,0.032,0.02,0.01,0.71,0.25,0.02,0.7005,0.1022,0.1973,3122.0,2015
108,13097,GA,Douglas County,0.0682,0.1414,0.1693,0.1989,0.2364,0.1811,0.0047,0.0,0.0911,0.9089,0.301,0.699,0.0,0.0487,0.3319,0.0209,0.0,0.0118,0.2183,0.3664,0.0358,0.5063,0.2035,0.0965,0.0626,0.0435,0.0105,0.0412,0.04,0.04,0.77,0.13,0.01,0.5478,0.2044,0.2478,8753.0,2015
109,13099,GA,Early County,0.0,0.1332,0.1522,0.125,0.2717,0.2908,0.0,0.0,0.0679,0.9321,0.337,0.663,0.0,0.0,0.2174,0.0,0.0,0.0,0.375,0.356,0.0,0.5408,0.163,0.1005,0.0734,0.0679,0.0,0.0,0.0,0.0,0.78,0.18,0.0,0.5598,0.2255,0.2147,368.0,2015
110,13103,GA,Effingham County,0.0,0.1127,0.1675,0.1935,0.2344,0.1959,0.0,0.0,0.1106,0.8894,0.3738,0.6262,0.0,0.0257,0.1208,0.0156,0.0,0.0,0.4486,0.384,0.0217,0.4171,0.2243,0.1174,0.0792,0.0758,0.0091,0.0555,0.08,0.08,0.71,0.12,0.01,0.5294,0.1884,0.2821,2956.0,2015
111,13105,GA,Elbert County,0.0,0.1097,0.1422,0.1731,0.2411,0.2952,0.0,0.0,0.1283,0.8717,0.2937,0.7063,0.0,0.0402,0.1777,0.0201,0.0,0.0,0.4343,0.3184,0.0,0.558,0.204,0.0896,0.0448,0.0232,0.0,0.0479,0.0,0.02,0.79,0.17,0.0,0.5317,0.1855,0.2828,647.0,2015
112,13107,GA,Emanuel County,0.0,0.1365,0.1675,0.171,0.2407,0.2294,0.0,0.0,0.0683,0.9317,0.2562,0.7438,0.0,0.0225,0.1963,0.0,0.0,0.0,0.4483,0.3251,0.0225,0.5939,0.1949,0.0816,0.0457,0.0289,0.0099,0.0225,0.04,0.03,0.8,0.13,0.01,0.5102,0.1633,0.3265,1421.0,2015
113,13109,GA,Evans County,0.0,0.0879,0.1832,0.1795,0.2399,0.2509,0.0,0.0,0.0549,0.9451,0.3297,0.6703,0.0,0.0256,0.13,0.0,0.0,0.0,0.3443,0.4817,0.0,0.5275,0.2143,0.0897,0.0531,0.0696,0.0,0.0275,0.11,0.0,0.75,0.08,0.0,0.5458,0.1868,0.2674,546.0,2015
114,13111,GA,Fannin County,0.0,0.0843,0.1316,0.1471,0.2291,0.3636,0.0,0.0,0.0791,0.9209,0.3452,0.6548,0.0,0.0,0.0,0.0103,0.0,0.0118,0.6984,0.272,0.0,0.4205,0.2424,0.116,0.1005,0.0525,0.0,0.0384,0.0,0.05,0.75,0.18,0.0,0.5462,0.2321,0.2217,1353.0,2015
115,13113,GA,Fayette County,0.1081,0.1286,0.1639,0.1751,0.2111,0.2068,0.0065,0.0,0.1233,0.8767,0.3853,0.6147,0.0,0.1005,0.1967,0.0189,0.0,0.0137,0.3291,0.3382,0.0344,0.3928,0.2121,0.1204,0.094,0.0786,0.0214,0.0463,0.05,0.06,0.73,0.14,0.02,0.4881,0.2426,0.2693,5700.0,2015
116,13115,GA,Floyd County,0.0561,0.13,0.1685,0.184,0.2171,0.2408,0.0,0.0,0.0878,0.9122,0.3247,0.6753,0.0,0.069,0.069,0.0253,0.0,0.0074,0.4488,0.3794,0.0336,0.4827,0.2088,0.1036,0.069,0.0542,0.0098,0.0384,0.06,0.06,0.76,0.11,0.01,0.5185,0.2176,0.2639,4191.0,2015
117,13117,GA,Forsyth County,0.1505,0.1075,0.1314,0.1843,0.2288,0.1896,0.0079,0.0,0.149,0.851,0.4377,0.5623,0.0,0.1364,0.0243,0.035,0.0,0.0086,0.4673,0.3267,0.0235,0.3366,0.199,0.1276,0.1169,0.088,0.0281,0.0804,0.07,0.08,0.7,0.15,0.01,0.5525,0.2583,0.1892,9729.0,2015
118,13119,GA,Franklin County,0.0,0.1164,0.122,0.1599,0.2623,0.2903,0.0,0.0,0.0715,0.9285,0.3015,0.6985,0.0,0.0771,0.0477,0.0,0.0,0.0,0.5231,0.338,0.0168,0.5358,0.23,0.0856,0.0561,0.0351,0.0168,0.0238,0.0,0.05,0.74,0.18,0.0,0.5554,0.1725,0.2721,713.0,2015
119,13121,GA,Fulton County,0.0625,0.1284,0.2155,0.1964,0.209,0.1817,0.0065,0.0,0.1653,0.8347,0.3962,0.6038,0.0007,0.0684,0.291,0.0165,0.0004,0.0109,0.2265,0.3857,0.0409,0.4881,0.1767,0.0851,0.0579,0.0531,0.0216,0.0768,0.05,0.05,0.69,0.18,0.02,0.5798,0.2026,0.2176,59557.0,2015
120,13123,GA,Gilmer County,0.0,0.0995,0.1209,0.1645,0.2541,0.31,0.0,0.0,0.0847,0.9153,0.3289,0.6711,0.0,0.014,0.0,0.0189,0.0,0.0,0.6587,0.2952,0.0222,0.4457,0.2319,0.134,0.0666,0.0493,0.014,0.0362,0.0,0.04,0.77,0.18,0.0,0.5822,0.2072,0.2105,1216.0,2015
121,13127,GA,Glynn County,0.057,0.1206,0.1797,0.1899,0.218,0.2301,0.0047,0.0,0.0731,0.9269,0.3608,0.6392,0.0,0.0353,0.1584,0.0085,0.0,0.0078,0.4027,0.3835,0.0243,0.4439,0.2116,0.1175,0.0802,0.0769,0.0095,0.036,0.09,0.06,0.74,0.09,0.01,0.494,0.2816,0.2244,5771.0,2015
122,13129,GA,Gordon County,0.0537,0.1034,0.1473,0.1753,0.2433,0.2724,0.0,0.0,0.0731,0.9269,0.3455,0.6545,0.0,0.0508,0.0166,0.0303,0.0,0.0,0.5346,0.3587,0.0,0.4563,0.2273,0.1074,0.0765,0.0577,0.0,0.0366,0.01,0.05,0.74,0.19,0.01,0.5865,0.1965,0.217,1751.0,2015
123,13133,GA,Greene County,0.0,0.0945,0.137,0.1534,0.2068,0.3521,0.0,0.0,0.1096,0.8904,0.3753,0.6247,0.0,0.0329,0.2959,0.0,0.0,0.0,0.3795,0.2836,0.0,0.4904,0.1986,0.0822,0.0589,0.0699,0.0,0.0616,0.0,0.05,0.71,0.21,0.0,0.5589,0.1836,0.2575,730.0,2015
124,13135,GA,Gwinnett County,0.07,0.1445,0.1532,0.2054,0.2404,0.1775,0.0,0.0,0.0797,0.9203,0.2719,0.7281,0.0009,0.25,0.1494,0.048,0.0006,0.0077,0.1872,0.3561,0.0259,0.5253,0.21,0.0904,0.0562,0.0439,0.0106,0.0377,0.03,0.03,0.8,0.13,0.01,0.5237,0.2826,0.1937,75205.0,2015
125,13137,GA,Habersham County,0.0,0.1062,0.139,0.1757,0.2433,0.2813,0.0,0.0,0.0826,0.9174,0.3377,0.6623,0.0,0.0446,0.0125,0.0256,0.0,0.0,0.5292,0.3816,0.0,0.4702,0.2131,0.122,0.0872,0.042,0.0,0.0361,0.0,0.04,0.75,0.19,0.0,0.5993,0.1875,0.2131,1525.0,2015
126,13139,GA,Hall County,0.0751,0.1322,0.16,0.1822,0.2369,0.2106,0.0031,0.0,0.1032,0.8968,0.3537,0.6463,0.0014,0.056,0.0396,0.0668,0.0,0.0072,0.4272,0.4018,0.029,0.4442,0.2157,0.1024,0.0786,0.0727,0.0113,0.0461,0.05,0.05,0.76,0.13,0.02,0.5491,0.2124,0.2385,9132.0,2015
127,13141,GA,Hancock County,0.0,0.1009,0.1864,0.1798,0.2478,0.2522,0.0,0.0,0.0987,0.9013,0.3772,0.6228,0.0,0.0,0.3991,0.0,0.0,0.0,0.1206,0.4715,0.0,0.682,0.1272,0.0768,0.0307,0.0,0.0,0.0351,0.0,0.0,0.69,0.27,0.0,0.5833,0.1228,0.2939,456.0,2015
128,13143,GA,Haralson County,0.0,0.1213,0.1581,0.1738,0.2366,0.2366,0.0,0.0,0.067,0.933,0.3537,0.6463,0.0,0.0169,0.026,0.0,0.0,0.0,0.6989,0.2474,0.0181,0.4617,0.245,0.1092,0.0597,0.0634,0.0091,0.0338,0.07,0.13,0.72,0.07,0.01,0.4961,0.2342,0.2698,1657.0,2015
129,13145,GA,Harris County,0.0,0.1242,0.1421,0.1675,0.2117,0.2822,0.0,0.0,0.1157,0.8843,0.3989,0.6011,0.0,0.0245,0.1336,0.0,0.0,0.0,0.4722,0.349,0.0301,0.3829,0.2267,0.1308,0.0828,0.0771,0.0169,0.0527,0.05,0.07,0.71,0.16,0.01,0.5654,0.1853,0.2493,1063.0,2015
130,13147,GA,Hart County,0.0,0.0987,0.126,0.1605,0.2366,0.3365,0.0,0.0,0.0797,0.9203,0.3365,0.6635,0.0,0.0642,0.1189,0.0,0.0,0.0,0.503,0.2949,0.0,0.4614,0.2497,0.1094,0.0749,0.0404,0.0,0.0309,0.0,0.02,0.73,0.23,0.0,0.5826,0.1855,0.2319,841.0,2015
131,13149,GA,Heard County,0.0,0.0925,0.1542,0.1718,0.2467,0.2731,0.0,0.0,0.0573,0.9427,0.2841,0.7159,0.0,0.0,0.0308,0.0,0.0,0.0,0.5242,0.4251,0.0,0.4295,0.2952,0.1079,0.0419,0.0683,0.0,0.0286,0.0,0.06,0.8,0.08,0.0,0.5749,0.2093,0.2159,454.0,2015
132,13151,GA,Henry County,0.0761,0.1449,0.1657,0.2138,0.22,0.1738,0.0059,0.0,0.0953,0.9047,0.3062,0.6938,0.0,0.0951,0.2941,0.0213,0.0,0.0102,0.2088,0.3691,0.0287,0.5075,0.2032,0.096,0.0685,0.0469,0.0097,0.0396,0.04,0.04,0.78,0.13,0.01,0.5109,0.2019,0.2872,12912.0,2015
133,13153,GA,Houston County,0.0529,0.1347,0.2037,0.2001,0.2168,0.187,0.0047,0.0,0.1005,0.8995,0.3119,0.6881,0.0,0.1144,0.1973,0.0201,0.0,0.0086,0.2828,0.3753,0.0386,0.5296,0.1977,0.0872,0.0512,0.0375,0.0088,0.0495,0.03,0.03,0.75,0.17,0.02,0.579,0.2063,0.2147,4668.0,2015
134,13157,GA,Jackson County,0.0,0.1112,0.1579,0.1845,0.2233,0.2415,0.0,0.0,0.1144,0.8856,0.3461,0.6539,0.0,0.0458,0.0434,0.0,0.0,0.0,0.525,0.3489,0.0327,0.4545,0.2092,0.1088,0.0822,0.0546,0.0168,0.0411,0.03,0.04,0.75,0.18,0.01,0.5497,0.1775,0.2728,2141.0,2015
135,13159,GA,Jasper County,0.0308,0.1079,0.1638,0.1464,0.2505,0.3006,0.0,0.0,0.0655,0.9345,0.2794,0.7206,0.0,0.0,0.1445,0.0,0.0,0.0,0.4817,0.3565,0.0328,0.4971,0.2428,0.1118,0.0578,0.0,0.0,0.0328,0.0,0.04,0.78,0.17,0.0,0.5491,0.1522,0.2987,519.0,2015
136,13161,GA,Jeff Davis County,0.0,0.1163,0.1473,0.1628,0.2661,0.2636,0.0,0.0,0.0646,0.9354,0.3592,0.6408,0.0,0.0491,0.0801,0.0,0.0,0.0,0.447,0.3798,0.0,0.5116,0.2351,0.0724,0.062,0.0491,0.0,0.0465,0.0,0.0,0.73,0.24,0.0,0.7235,0.093,0.1835,387.0,2015
137,13163,GA,Jefferson County,0.0,0.1089,0.1278,0.2033,0.2344,0.2867,0.0,0.0,0.0667,0.9333,0.2578,0.7422,0.0,0.0189,0.3733,0.0,0.0,0.0,0.2122,0.39,0.0,0.6133,0.1667,0.0711,0.0578,0.0289,0.0,0.0278,0.03,0.0,0.81,0.11,0.0,0.5467,0.1189,0.3344,900.0,2015
138,13165,GA,Jenkins County,0.0,0.1667,0.1276,0.1797,0.2344,0.2656,0.0,0.0,0.0964,0.9036,0.2839,0.7161,0.0,0.0,0.2734,0.0,0.0,0.0,0.3203,0.388,0.0391,0.5391,0.1823,0.099,0.0495,0.0,0.0,0.0469,0.0,0.04,0.79,0.13,0.0,0.5859,0.1562,0.2578,384.0,2015
139,13167,GA,Johnson County,0.0,0.1022,0.1241,0.2141,0.2287,0.2822,0.0,0.0,0.0633,0.9367,0.253,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0.3577,0.3747,0.0,0.5547,0.1873,0.0827,0.0754,0.0462,0.0,0.0341,0.06,0.0,0.83,0.05,0.0,0.6107,0.1557,0.2336,411.0,2015
140,13169,GA,Jones County,0.0,0.1209,0.1452,0.1608,0.2534,0.2641,0.0,0.0,0.0877,0.9123,0.3304,0.6696,0.0,0.0185,0.1998,0.0,0.0,0.0,0.384,0.386,0.0,0.4649,0.2222,0.116,0.0721,0.0478,0.0,0.04,0.02,0.04,0.74,0.18,0.01,0.5799,0.193,0.2271,1026.0,2015
141,13171,GA,Lamar County,0.0,0.1073,0.1695,0.1661,0.2328,0.2768,0.0,0.0,0.0689,0.9311,0.2859,0.7141,0.0,0.0,0.1944,0.0,0.0,0.0,0.4023,0.3785,0.0,0.5164,0.2045,0.0791,0.0927,0.0475,0.0,0.0294,0.03,0.03,0.83,0.1,0.01,0.539,0.1819,0.2791,885.0,2015
142,13175,GA,Laurens County,0.0434,0.1259,0.1474,0.1969,0.2494,0.2312,0.0058,0.0,0.0611,0.9389,0.2696,0.7304,0.0,0.0318,0.2378,0.0087,0.0,0.0058,0.3737,0.3415,0.0252,0.5223,0.2143,0.0912,0.0541,0.0586,0.0091,0.0252,0.07,0.04,0.81,0.08,0.01,0.552,0.2345,0.2135,2422.0,2015
143,13177,GA,Lee County,0.0,0.1169,0.1443,0.2022,0.2154,0.249,0.0,0.0,0.0549,0.9451,0.4004,0.5996,0.0,0.1047,0.1098,0.0132,0.0,0.0,0.3831,0.378,0.0,0.4614,0.2388,0.1037,0.0843,0.0762,0.0,0.0183,0.0,0.02,0.7,0.26,0.0,0.6616,0.1413,0.1972,984.0,2015
144,13179,GA,Liberty County,0.0473,0.1624,0.1765,0.1735,0.2187,0.2132,0.0085,0.0,0.1096,0.8904,0.3193,0.6807,0.0,0.0568,0.265,0.0221,0.0,0.0,0.2092,0.4334,0.0437,0.5289,0.1966,0.0799,0.0563,0.0297,0.0065,0.0583,0.05,0.05,0.75,0.13,0.02,0.5329,0.1589,0.3082,1989.0,2015
